times,price,index
1555631406295.0,0.013389905954331498,1.0515273560952196
1555632310204.0,0.013427790809153711,0.9119286210189578
1555633207532.0,0.013422348484848485,0.9259289454749225
1555634105384.0,0.013400516002327886,0.8585009802115384
1555635009459.0,0.01341251695775503,0.8478139676141857
1555635906138.0,0.013400643018547445,0.8675707527190456
1555636805910.0,0.01340615784333248,0.88383672307284
1555637705310.0,0.013412644201578628,0.9002536626572901
1555638622136.0,0.01342250020411922,0.8525267778048666
1555639518768.0,0.013422625449405402,0.8459835463295301
1555640402500.0,0.013297607655502393,1.0111934442530577
1555641310370.0,0.013366004091478124,0.964934563240512
1555642224729.0,0.013385990756291282,0.9132912108813754
1555643126416.0,0.013405870105446974,0.8865372691593537
1555644018937.0,0.013376171803198333,0.9593040435204266
1555644974955.0,0.013288515663240333,0.9878302845274294
1555645829543.0,0.013315940875845398,0.9372164206090887
1555646741911.0,0.01336804360956291,0.9032767317051332
1555647634477.0,0.013372056340828746,0.9722757047026594
1555648539397.0,0.013378527788085957,0.9271664922260082
1555649444544.0,0.01336804360956291,0.9021727472693187
1555650328651.0,0.013365182495700362,0.9715248034640459
1555651249585.0,0.013430109025376892,0.8013768435463143
1555652181558.0,0.013435213053641544,0.8256954303619971
1555653060771.0,0.013439961485483503,0.8678009804954964
1555653940588.0,0.01336233566828866,0.9645323334952215
1555654846508.0,0.013358151966399388,0.9288067093453414
1555655741590.0,0.013398143786911162,1.0756541451393835
1555656660548.0,0.013375286041189932,1.0715818416776084
1555657526846.0,0.013385496183206107,1.105517555676893
1555658431037.0,0.013385496183206107,1.019026931470292
1555659331096.0,0.01342333095493378,0.9943856219646249
1555660221309.0,0.013420028190451487,0.7824695660657777
1555661107985.0,0.013343499809378575,0.8513083896466199
1555662010514.0,0.013333815890479845,0.8935016291240095
1555662906697.0,0.013429076438768332,0.8044350155810043
1555663794376.0,0.013411618693016372,0.7890152047583346
1555664707859.0,0.013406200439185067,0.7925546938318823
1555665600199.0,0.013410336540744892,0.8008718972953046
1555666555703.0,0.01342034098932196,0.7635983439849986
1555667412043.0,0.013419523770558875,0.7786329300468501
1555668319382.0,0.013322903403240511,0.8868145548180456
1555669233016.0,0.013415388127419554,0.7694351303175151
1555670165538.0,0.013415949608384397,0.7340142993866119
1555671047541.0,0.013415515732602822,0.6828422722402147
1555671914012.0,0.013308412212111511,0.7791365040581317
1555672825087.0,0.01327747353534355,0.847186079910281
1555673714476.0,0.013415363581987525,0.7068815954389704
1555674624281.0,0.013418395642297671,0.6577054777535716
1555675519558.0,0.013417422691581752,0.7367028587638023
1555676418290.0,0.01340215796813848,0.71310588965076
1555677347912.0,0.013394639862174405,0.6955927693560512
1555678228073.0,0.013393971379197999,0.6619463508107833
1555679155069.0,0.013400277536331336,0.7229803026214778
1555680011091.0,0.013439584750558791,0.6821780171489271
1555680951392.0,0.013430550742079345,0.6088167210002148
1555681836590.0,0.013398679743564845,0.6708256478505029
1555682743028.0,0.013417073259088507,0.6787372812939635
1555683653403.0,0.01340156316655494,0.711909033885532
1555684540502.0,0.013363453165058454,0.7320253087811198
1555685432559.0,0.01336047576699909,0.7169608369913555
1555686309949.0,0.01333707038236113,0.7448072237454547
1555687239240.0,0.013325896214112886,0.805493167873877
1555688142419.0,0.013236724483114899,0.8928210600784173
1555689047641.0,0.01324443080211229,0.8850267359364786
1555689976590.0,0.013308932990717125,0.7772414519363239
1555690837173.0,0.013245535079823774,0.8202598853763167
1555691709302.0,0.013190755719200822,0.8904789488836976
1555692661689.0,0.013158488352858023,0.895447442615069
1555693540948.0,0.013239396661780698,0.8655217175666239
1555694469535.0,0.013294678144323245,0.8253984718275935
1555695319998.0,0.013211168391715976,0.9324501641739849
1555696240021.0,0.013210042132702857,0.90212741112304
1555697153003.0,0.01320898673043027,0.8530774710121282
1555699021331.0,0.013267846788771786,0.8527999091239361
1555699911726.0,0.013165278278991293,0.9666527758686997
1555700805504.0,0.0131473434554796,0.9937571436599845
1555701697592.0,0.013194260902397583,0.932608338103552
1555702637337.0,0.013151918855499206,0.9512563526693986
1555703511576.0,0.013204809796641011,0.8885274534761299
1555704398815.0,0.013186850550916054,0.913240772715098
1555705353088.0,0.013195651600107087,0.9015267530191757
1555706209251.0,0.013206635224994242,0.8907775363725423
1555707081552.0,0.013211773682977872,0.9216795832158414
1555708018583.0,0.013229914927580638,0.8873858257904468
1555708927172.0,0.013253416792722484,0.8532804580780143
1555709796596.0,0.013214416828464266,0.9086991972718863
1555710715125.0,0.013205307077742109,0.8949504971244032
1555711599882.0,0.013218977038532797,0.9298595606882344
1555712491771.0,0.01323026918909909,0.9142009054080209
1555713386960.0,0.013219330263534234,0.957606696323577
1555714287858.0,0.013175992942448705,0.9289507294015361
1555715197771.0,0.013220137094908066,0.943618060053414
1555716089159.0,0.013223071666928505,0.939336934394125
1555716983106.0,0.01334562519048277,0.9047719605362243
1555717875284.0,0.013252749955073822,0.9590038859713949
