times,price,index
1554680677672.0,5199.87,0.5807455961969282
1554681562772.0,5171.78,0.5959315043837732
1554682473926.0,5196.02,0.5748720450232059
1554683360296.0,5182.56,0.5979869885356167
1554684277749.0,5218.7,0.5700778112942333
1554685184134.0,5230.53,0.5728901561560067
1554686084303.0,5262.91,0.5394643623158957
1554686967292.0,5306.32,0.5243775757547255
1554687865215.0,5270.52,0.550959496387487
1554688761389.0,5300.02,0.5256004152781428
1554689675297.0,5284.72,0.5233165303496986
1554690560328.0,5341.26,0.48314266265349626
1554691479745.0,5314.72,0.49871418600360357
1554692372916.0,5302.0,0.49554024281120723
1554693271554.0,5291.55,0.48698609150093286
1554694154120.0,5283.11,0.4973789706661115
1554695051890.0,5267.74,0.5238271288678972
1554695960296.0,5267.75,0.5959227333234611
1554696859512.0,5250.0,0.6077574161137456
1554697765635.0,5284.28,0.6502672247728486
1554698657686.0,5274.78,0.6757605318154816
1554699572894.0,5297.79,0.6052998740990664
1554700468130.0,5317.81,0.5547539750310279
1554701364980.0,5296.0,0.5348427584468002
1554702269448.0,5277.74,0.4831092961226772
1554703155475.0,5275.16,0.45323515931299074
1554704067298.0,5284.92,0.4506172016900606
1554704985936.0,5281.4,0.4307108699217837
1554705880140.0,5268.67,0.4303167385752865
1554706763115.0,5268.81,0.424150731199156
1554707716434.0,5271.7,0.4205998267222444
1554708571128.0,5232.63,0.4473842132661211
1554709474138.0,5229.36,0.439249947728105
1554710367072.0,5244.39,0.4203640958620003
1554711290646.0,5252.43,0.42872603150432953
1554712179793.0,5230.49,0.43266628215936187
1554713082705.0,5235.9,0.43465318819955745
1554713975581.0,5241.8,0.4232520540663009
1554714884805.0,5234.37,0.447149169849309
1554715779053.0,5232.46,0.44867528622277775
1554716678496.0,5241.16,0.43027731778118844
1554717563746.0,5256.64,0.41970520017908874
1554718466077.0,5251.98,0.42061012609305765
1554719355657.0,5248.98,0.421825378258715
1554720268983.0,5244.4,0.4244516828419489
1554721149829.0,5227.2,0.4358414229997559
1554722084849.0,5209.12,0.4521872400381281
1554722981046.0,5207.33,0.456011544802921
1554723856643.0,5154.33,0.4853629062390811
1554724807769.0,5175.56,0.4630090779636561
1554725703124.0,5140.38,0.4837614576794577
1554726566625.0,5189.65,0.4406148751298115
1554727475900.0,5189.32,0.44182904821187163
1554728362847.0,5178.4,0.42451693602277446
1554729271601.0,5188.06,0.4273994944131756
1554730169001.0,5210.01,0.4140398870299143
1554731062766.0,5212.02,0.4148111404138285
1554731969536.0,5200.01,0.41938664602441167
1554732859944.0,5189.1,0.42638145339967165
1554733770022.0,5200.01,0.412714544437044
1554734656606.0,5208.73,0.4103770476998177
1554735555333.0,5224.5,0.4057434462026634
1554736463289.0,5244.21,0.382306772722304
1554737353718.0,5236.34,0.38878806347617695
1554738255847.0,5243.78,0.39344744013189664
1554739148121.0,5227.78,0.3957311783607693
1554740058066.0,5235.27,0.3773935070658684
1554740957542.0,5221.01,0.3844696949178162
1554741845422.0,5223.83,0.38454238537637997
1554742742330.0,5208.09,0.39145472392976344
1554743685233.0,5215.24,0.3826678402987146
1554744578353.0,5200.93,0.39110558850646115
1554745454806.0,5193.62,0.39915036263173437
1554746366120.0,5207.1,0.3906940587121086
1554747269283.0,5202.6,0.39910589979807753
1554748161730.0,5219.9,0.3913740627565799
1554749080231.0,5219.8,0.39896451078908046
1554749968145.0,5207.28,0.40658569878283723
1554750865322.0,5211.2,0.40412269388691513
1554751766674.0,5215.16,0.39451308683251496
1554752676624.0,5220.46,0.3934406055584052
1554753565832.0,5212.54,0.3959792720961257
1554754479312.0,5206.12,0.40451162106235816
1554755402576.0,5221.72,0.3716069082959259
1554756284331.0,5234.16,0.36687600633346984
1554758094873.0,5251.15,0.36031595972811103
1554758996697.0,5273.76,0.35427881185233856
1554759886561.0,5263.44,0.3594814031912931
1554760801974.0,5260.89,0.3529154710969772
1554761709826.0,5277.85,0.3388579646594877
1554762588154.0,5275.27,0.3375723180676066
1554763478955.0,5285.79,0.3224395419109796
1554764413135.0,5284.34,0.32992904087204755
1554765291743.0,5274.24,0.3425331017219507
1554766176743.0,5266.39,0.36097182161784
1554767089491.0,5280.59,0.3512259601198573
