times,price,index
1556841596618.0,5396.68,0.8398847168761303
1556842500344.0,5391.01,0.8790841751233183
1556843424748.0,5377.77,0.9107423383022588
1556844297371.0,5389.04,0.9200198041000766
1556845201784.0,5394.69,0.8940317994813929
1556846123560.0,5408.65,0.8673527204119863
1556847026961.0,5412.92,0.9017015229987299
1556847929645.0,5411.93,0.8822186408749048
1556848827280.0,5432.82,0.8546766680097219
1556849738404.0,5427.17,0.799782961495317
1556850631278.0,5437.26,0.8031696382645731
1556851534255.0,5443.7,0.8195657843931706
1556852452330.0,5449.0,0.8388073438270653
1556853357132.0,5472.73,0.8292456742939797
1556854257336.0,5462.8,0.8396630922596896
1556855139999.0,5456.55,0.8426738357849963
1556856032425.0,5475.0,0.6037438183373084
1556856974114.0,5464.33,0.605916645585706
1556857851885.0,5467.55,0.6167569921705154
1556858762030.0,5474.75,0.5988727417815022
1556859647687.0,5488.72,0.5485223431428086
1556860583719.0,5487.79,0.5542067798959247
1556861458952.0,5475.49,0.571909133859527
1556862331039.0,5485.0,0.5712249091899022
1556863234225.0,5485.0,0.5631187024533384
1556864143358.0,5492.29,0.5532454742575017
1556865037090.0,5494.66,0.524302439558224
1556865938532.0,5532.62,0.4400845742159906
1556866839188.0,5525.28,0.46603406571271627
1556867731366.0,5517.6,0.47655666583009026
1556868630026.0,5536.22,0.4471489056665388
1556869523036.0,5534.34,0.46447767846172977
1556870432795.0,5588.06,0.4292403783215365
1556871351805.0,5582.64,0.5218903847842936
1556872230293.0,5581.79,0.5463329514204756
1556873135991.0,5571.15,0.6534375556310462
1556874024291.0,5604.34,0.5473606693566696
1556874928702.0,5675.0,0.3602729776340506
1556875836890.0,5706.79,0.28408697921554876
1556876726585.0,5698.89,0.358318757517878
1556877644856.0,5755.84,0.25125195518385446
1556878527516.0,5782.78,0.10955825858611731
1556879397277.0,5714.1,0.2935208419257501
1556880304547.0,5731.97,0.23527334815394002
1556881201165.0,5734.25,0.21324358991832512
1556882109268.0,5676.18,0.38484177074942494
1556883008459.0,5682.69,0.40172709039188764
1556883924268.0,5693.6,0.3767107484556643
1556884808925.0,5713.88,0.3167791620178921
1556885709892.0,5701.09,0.35949794285823294
1556886614696.0,5714.0,0.32635274206943726
1556887534292.0,5735.31,0.28743947173183587
1556888398958.0,5724.18,0.3008020068851168
1556889299570.0,5705.0,0.3702552526673742
1556890199567.0,5726.97,0.2993182452535864
1556891129861.0,5745.98,0.23039881991303013
1556892012451.0,5751.5,0.21436042806797512
1556892916471.0,5741.5,0.25764109022718884
1556893826551.0,5762.09,0.21045809147547725
1556894714763.0,5760.59,0.271095982392435
1556895602085.0,5757.31,0.29985525245125516
1556896534105.0,5715.96,0.38008834441442507
1556897438439.0,5721.55,0.3623518074426369
1556898330152.0,5722.0,0.3598320316361011
1556899226878.0,5715.77,0.36775526055119595
1556900148259.0,5714.0,0.38901034649714633
1556901012915.0,5720.27,0.3505058079805157
1556901906526.0,5716.23,0.35532429500430124
1556902811437.0,5713.45,0.3261434492319702
1556903809764.0,5690.97,0.3955519960911809
1556904649881.0,5662.58,0.448634058093444
1556905522030.0,5638.5,0.5398330973636335
1556906414415.0,5650.0,0.5151779911340427
1556907335838.0,5668.05,0.5083764530871299
1556908210884.0,5668.32,0.45624525596713766
1556909100477.0,5658.65,0.46419994462939
1556910003629.0,5683.61,0.42535002208583117
1556910958547.0,5701.6,0.37956727617693514
1556911805125.0,5675.0,0.44079361183641613
1556912715382.0,5680.01,0.43788046497650435
1556913612961.0,5683.09,0.4535711529549406
1556914504431.0,5675.2,0.47324544323303297
1556915402926.0,5700.0,0.40750836564053894
1556916307120.0,5691.44,0.39913640903280495
1556917209346.0,5701.86,0.33681443377220716
1556918098496.0,5692.51,0.3566189397993887
1556919020204.0,5678.72,0.3964915859720636
1556919899888.0,5674.6,0.3952426639056948
1556920810392.0,5700.0,0.34192868067011056
1556921695889.0,5693.0,0.39516005578772506
1556922598034.0,5676.0,0.4034092064203196
1556923503797.0,5675.4,0.3892464087892218
1556924404884.0,5655.81,0.3999218804299202
1556925314946.0,5675.64,0.3279681736088849
1556926214054.0,5650.11,0.4315605932685852
1556927102004.0,5657.85,0.46379021375978957
