times,price,index
1577750467652.0,7223.47,0.166119275911
1577751385171.0,7217.67,0.181386255519
1577752267980.0,7194.96,0.19133057976899998
1577753218876.0,7188.99,0.206247184613
1577754061725.0,7210.33,0.18691004756399998
1577754948948.0,7224.81,0.19012931322300003
1577755851099.0,7238.06,0.22590290486999998
1577756745245.0,7220.84,0.21864766368699995
1577757697120.0,7221.6,0.207054071603
1577758579396.0,7238.03,0.19930430976699998
1577759463717.0,7236.19,0.19731904786300003
1577760367774.0,7220.03,0.213541058346
1577761281200.0,7210.01,0.21019435158299998
1577762160129.0,7217.15,0.202924047575
1577763047620.0,7220.36,0.19957563751900004
1577763973810.0,7206.51,0.22345992716200003
1577764845579.0,7222.0,0.21211619986999997
1577765835135.0,7215.17,0.08939007653600001
1577766708408.0,7221.23,0.201577871563
1577767641243.0,7222.86,0.215753515628
1577768515086.0,7230.97,0.16986349896499997
1577769342228.0,7220.11,0.16912301816499997
1577770255548.0,7222.9,0.17048104248699997
1577771184551.0,7229.92,0.17305616313900002
1577772053232.0,7236.76,0.161625889169
1577772955578.0,7239.06,0.16242292104999995
1577773910441.0,7226.4,0.15970324033100003
1577774796984.0,7220.81,0.16426737430100002
1577775661885.0,7229.31,0.15636022236599995
1577776578055.0,7222.2,0.14602923751599994
1577777450664.0,7218.67,0.15725011774699998
1577778367200.0,7214.68,0.169005450617
1577779277172.0,7215.47,0.15393962187100002
1577780214033.0,7226.37,0.150827341708
1577781062418.0,7220.97,0.15625796649
1577781971177.0,7208.1,0.151892943668
1577782886985.0,7213.72,0.14767281694599999
1577783816431.0,7209.51,0.151555715498
1577784690457.0,7212.43,0.15344702824399997
1577785560261.0,7212.61,0.16056107344000004
1577786460719.0,7208.55,0.145709550448
1577787374401.0,7207.15,0.14959043693899998
1577788295699.0,7200.0,0.153241497575
1577789244527.0,7217.88,0.15210448682599997
1577790063693.0,7222.15,0.15070198246299998
1577790951682.0,7222.0,0.14686690095600002
1577791881392.0,7223.87,0.149913098204
1577792760147.0,7222.0,0.155711273037
1577793651853.0,7228.05,0.14271873908399996
1577794567497.0,7220.67,0.15071819086099997
1577795542773.0,7200.71,0.17178580182899994
1577796403366.0,7209.73,0.16430030275899998
1577797261923.0,7223.82,0.14910265607899997
1577798160957.0,7224.25,0.161026095366
1577799066277.0,7218.56,0.16199739874799995
1577800052266.0,7223.74,0.159854159994
1577800854094.0,7226.11,0.16447976757399996
1577801764605.0,7218.08,0.163717817464
1577802662143.0,7213.82,0.177785969424
1577803563678.0,7225.6,0.17336940357299996
1577804473178.0,7271.06,0.174627545906
1577805383234.0,7212.0,0.17543934628700003
1577806374967.0,7191.0,0.18417969254600003
1577807153010.0,7200.0,0.16674766780100003
1577808054265.0,7188.12,0.15753674205899998
1577809031637.0,7175.76,0.17403806149099998
1577809900264.0,7180.67,0.16809625666199995
1577810741114.0,7198.54,0.16165802110399996
1577811652689.0,7190.45,0.16960136499700001
1577812565836.0,7190.01,0.175961708627
1577813445128.0,7182.16,0.172943056034
1577814428383.0,7176.36,0.180114085257
1577815336901.0,7152.36,0.17105923315399996
1577816172025.0,7140.01,0.182451479322
1577817061856.0,7123.16,0.20170577496200004
1577817966821.0,7133.21,0.19901531760999996
1577818882491.0,7142.07,0.20042281271899998
1577819756707.0,7141.39,0.175435349156
1577820672002.0,7136.05,0.171658258469
1577821555425.0,7150.56,0.16103337897699993
1577822454754.0,7144.12,0.16811680164899995
1577823358609.0,7150.7,0.17639146809
1577824264365.0,7141.0,0.16149309786899996
1577825220843.0,7147.31,0.153249543421
1577826057329.0,7149.53,0.14393249895800003
1577826956467.0,7146.92,0.13037120167
1577827854015.0,7150.0,0.132656279996
1577828738004.0,7156.84,0.12587334046499998
1577829677162.0,7154.5,0.12938704160799996
1577830560581.0,7154.49,0.1263569243
1577831486886.0,7158.45,0.13819173147699998
1577832460361.0,7166.1,0.13389901256299996
1577833265116.0,7162.35,0.13765412644599995
1577834163573.0,7173.53,0.12843013719399998
1577835046249.0,7169.9,0.1274967755
1577835956667.0,7159.2,0.13983550918999998
