times,price,index
1558136844710.0,7275.54,1.685581036967359
1558137759831.0,7329.79,1.6674329816118
1558138650401.0,7352.51,1.6790503606813174
1558139561410.0,7371.92,1.6949155163788359
1558140484461.0,7363.13,1.6491552775047424
1558141344431.0,7328.58,1.6550762400548218
1558142243189.0,7296.71,1.7350563984393563
1558143175913.0,7334.48,1.674303592235195
1558144050588.0,7281.57,1.688150305286015
1558144943016.0,7262.32,1.7573684793224038
1558145854030.0,7274.81,1.8240111454899761
1558146760572.0,7307.09,1.8257932954911922
1558147659392.0,7303.06,1.8184101495901928
1558148564976.0,7302.99,1.8417225551053524
1558149479272.0,7302.04,1.873822509965875
1558150351382.0,7313.08,1.841398123343322
1558151260499.0,7366.55,1.7193011641019855
1558152159943.0,7349.77,1.6314638571767988
1558153060808.0,7382.7,1.5792275329917473
1558153966920.0,7363.04,1.5292104202614716
1558154865267.0,7328.52,1.517261939655833
1558155753788.0,7351.5,1.518221482300315
1558156662186.0,7416.16,1.5119926655475968
1558157559940.0,7418.87,1.4706924555486727
1558158448119.0,7469.99,1.4611322778245808
1558159353671.0,7422.21,1.4800624003030485
1558160251928.0,7442.42,1.5008889111222947
1558161168985.0,7412.33,1.4855579285888558
1558162052778.0,7420.89,1.4513450934227108
1558162973821.0,7416.46,1.456876828984664
1558163896443.0,7382.4,1.44976077489569
1558164775461.0,7354.17,1.4530955419936913
1558165652907.0,7351.28,1.4701562610231385
1558166544894.0,7344.4,1.4577825137196054
1558167470165.0,7317.83,1.4285450848427594
1558168346968.0,7376.26,1.4337338869851945
1558169259706.0,7374.99,1.4263907329684389
1558170143657.0,7363.21,1.4508412733133598
1558171048196.0,7328.43,1.4959320917873324
1558171945875.0,7274.61,1.4818840260035198
1558173791576.0,7270.24,1.4721567389532477
1558174652826.0,7305.55,1.4990002512079115
1558175560127.0,7275.0,1.5559299050092013
1558176457500.0,7274.01,1.5217028739017862
1558177342273.0,7282.92,1.5015475566218908
1558178243128.0,7282.74,1.496337304514728
1558179151580.0,7348.1,1.4801750678441297
1558180046763.0,7367.62,1.4656427674598596
1558180939579.0,7345.0,1.5009847598718644
1558181838277.0,7314.57,1.515031011084007
1558182743002.0,7346.11,1.486223501302712
1558183648404.0,7349.94,1.4842215085402666
1558184571924.0,7345.62,1.5179497443971217
1558185442945.0,7309.5,1.518527089334191
1558186382002.0,7300.57,1.5368973313186522
1558187241130.0,7298.07,1.5520310128699257
1558188154296.0,7338.6,1.531908999527027
1558189045508.0,7331.1,1.5536227633852313
1558189943405.0,7366.63,1.541402684441985
1558190848697.0,7350.1,1.520358478567581
1558191745108.0,7387.62,1.544539204128483
1558192645304.0,7357.62,1.532455510431711
1558193576370.0,7373.65,1.480411469508254
1558194450837.0,7401.1,1.4554494605266382
1558195361781.0,7382.37,1.4701398317917918
1558196271660.0,7358.13,1.463590775797236
1558197157429.0,7370.13,1.475430329340263
1558198069891.0,7356.45,1.4752830358123636
1558198954960.0,7343.26,1.4814829690642606
1558199933376.0,7355.84,1.4915928271625616
1558200781813.0,7319.65,1.4796157431274561
1558201643437.0,7310.8,1.4958769754193952
1558202543453.0,7300.93,1.5288709099347082
1558203491038.0,7291.88,1.5230645658805348
1558204341937.0,7269.46,1.556678501820587
1558205250470.0,7249.49,1.5601438074495628
1558206143481.0,7235.89,1.592025578585291
1558207049288.0,7271.52,1.6108666509039762
1558207948631.0,7292.2,1.6416871077383535
1558208846026.0,7288.53,1.6429095473053141
1558209758688.0,7263.31,1.6310452655057643
1558210655675.0,7244.89,1.6411521357838372
1558211549573.0,7283.3,1.6194478926699156
1558212456253.0,7273.93,1.6066410749271702
1558213346396.0,7259.8,1.640695132493525
1558214255992.0,7301.7,1.670601059981041
1558215179024.0,7288.22,1.6502163005615733
1558216072906.0,7298.77,1.6101118944830177
1558216965233.0,7325.77,1.5841052394630086
1558217847514.0,7340.52,1.589738750048801
1558218762677.0,7314.47,1.5736585231323108
1558219648437.0,7308.24,1.5548808624294987
1558220547549.0,7317.39,1.5765227221413154
1558221447237.0,7300.21,1.6093705012628017
1558222357520.0,7274.81,1.6594493156590362
1558223245837.0,7274.33,1.642667659491834
