times,price,index
1569369257241.0,8706.66,1.31964463498
1569370129866.0,8565.5,1.5058693816600002
1569371027118.0,8550.74,1.47509859526
1569371977518.0,8616.83,1.4015978460299998
1569372836143.0,8662.14,1.3386240913100003
1569373726113.0,8671.81,1.35741111874
1569374644433.0,8722.21,1.30423916002
1569375585169.0,8670.0,1.3759210193000002
1569376428272.0,8673.79,1.3602892135
1569377340507.0,8686.36,1.39128323714
1569378320051.0,8707.4,1.3693502107100002
1569379121162.0,8713.68,1.3790366061000001
1569380029830.0,8645.97,1.4029867253100001
1569380948528.0,8628.19,1.4446612056900001
1569381822710.0,8615.06,1.46480504527
1569382727921.0,8602.19,1.47697236996
1569383627414.0,8632.97,1.26953656713
1569384567634.0,8624.96,0.9452203135299999
1569385477162.0,8579.99,0.9553234523
1569386329947.0,8538.09,0.5680274388819999
1569387234956.0,8474.71,0.607779568105
1569388131550.0,8527.01,0.599794480091
1569389070775.0,8518.91,0.6023142675839999
1569389967280.0,8480.03,0.624786835106
1569390843928.0,8490.0,0.6140553820550001
1569391733737.0,8511.05,0.6118713393639998
1569392628726.0,8509.38,0.60207013248
1569393526628.0,8527.22,0.5931503807029999
1569394429412.0,8510.93,0.599951259979
1569395359470.0,8481.94,0.62982367018
1569396231882.0,8464.56,0.628435257699
1569397124668.0,8475.21,0.6401982891959999
1569398027275.0,8399.85,0.7035778312309999
1569398981345.0,8344.79,0.794879259712
1569399830260.0,8343.63,0.798257172284
1569400720320.0,8370.24,0.767942300514
1569401663203.0,8289.25,0.8331621735500001
1569402515615.0,8267.48,0.8278971415
1569403435751.0,8269.23,0.8318377561799999
1569404337611.0,8348.78,0.7795456982340001
1569405228408.0,8379.2,0.748853064662
1569406124860.0,8359.74,0.7735361803479999
1569407032688.0,8403.21,0.7267563522630001
1569407945586.0,8453.66,0.679115694779
1569408820598.0,8424.74,0.7006806496639999
1569409718520.0,8381.63,0.747996279773
1569410625851.0,8420.13,0.711848218047
1569411529072.0,8410.5,0.720952873316
1569412446972.0,8360.01,0.752904081894
1569413364103.0,8355.28,0.7854441105109999
1569414267970.0,8314.75,0.82073062341
1569415143076.0,8258.11,0.87021520475
1569416016276.0,8324.9,0.783515838969
1569416918500.0,8321.04,0.785524325576
1569417830890.0,8299.12,0.80390697691
1569418719526.0,8387.12,0.7013482375799998
1569419617640.0,8386.42,0.6835555584389998
1569420540983.0,8395.96,0.68536297659
1569421447083.0,8410.08,0.6716544696419999
1569422314052.0,8439.65,0.635456176945
1569423222357.0,8414.42,0.6361693772130002
1569424126916.0,8415.17,0.636857449581
1569425025472.0,8388.42,0.6473481321479999
1569425915919.0,8390.28,0.6517296489920001
1569426821946.0,8396.24,0.6420048122470001
1569427727753.0,8350.0,0.695160297436
1569428648367.0,8333.29,0.7040374242129999
1569429553100.0,8294.01,0.725241616932
1569430444739.0,8346.48,0.669721489424
1569431331573.0,8316.5,0.702062638034
1569432215184.0,8346.23,0.6592987320170001
1569433121295.0,8365.68,0.6557940219480001
1569434075387.0,8370.16,0.6408427120810001
1569434921313.0,8339.32,0.6719120901459998
1569435818038.0,8378.73,0.636720135195
1569436737246.0,8384.48,0.636361738608
1569437616172.0,8356.63,0.654991153543
1569438517936.0,8349.99,0.6518128705570001
1569439442051.0,8344.02,0.7146135293109999
1569440376605.0,8329.63,0.7699491173249999
1569441276310.0,8337.96,0.7762972148230001
1569442125942.0,8345.38,0.8451442978700001
1569443017558.0,8358.44,0.85114433939
1569443941115.0,8399.64,0.85156304231
1569444848417.0,8513.07,0.756205969294
1569445733516.0,8483.99,0.7763070503479998
1569446610947.0,8513.94,0.7400188691299998
1569447545475.0,8492.74,0.738945399468
1569448437282.0,8554.68,0.7248363953380002
1569449332239.0,8558.79,0.7062246293200001
1569450219209.0,8585.42,0.715291292341
1569451126220.0,8560.99,0.730069335367
1569452024690.0,8492.58,0.778120171699
1569452968245.0,8489.99,0.791636400007
1569453825918.0,8420.01,0.86748877286
1569454746389.0,8397.5,0.88713989791
