times,price,index
1556150562752.0,5432.04,1.4041326833022072
1556151508456.0,5445.16,1.3988810279617958
1556152361081.0,5456.15,1.376869841984022
1556153253770.0,5451.84,1.373922529335677
1556154163639.0,5458.86,1.3646891350491857
1556155098727.0,5457.01,1.363013783765964
1556155953211.0,5453.79,1.3736584177001951
1556156839299.0,5452.3,1.374103082563554
1556157748066.0,5452.24,1.3615437316774404
1556158660628.0,5458.72,1.360632579200957
1556159546393.0,5454.57,1.3541241344922843
1556160435239.0,5440.46,1.3702491054018482
1556161342277.0,5434.12,1.372028892551235
1556162267951.0,5426.99,1.388736367147995
1556163171917.0,5416.22,1.3732340327160841
1556164076583.0,5435.14,1.3333435735224273
1556164959853.0,5425.1,1.3113591842988985
1556165864262.0,5436.24,1.2960551548273667
1556166753921.0,5447.18,1.2471230228046162
1556167635041.0,5436.25,1.2496965260653692
1556168543466.0,5429.99,1.2383744472426335
1556169448148.0,5427.78,1.2453369969893342
1556170362643.0,5424.32,1.2455673156811138
1556171231765.0,5427.16,1.2407293751741955
1556172142116.0,5417.6,1.3194472853510042
1556173091599.0,5430.71,1.3569894793887114
1556173946671.0,5417.4,1.390274656134628
1556174852124.0,5400.79,1.436930805252078
1556175750876.0,5409.06,1.4196493113822353
1556176680077.0,5400.0,1.4285700638238357
1556177543529.0,5404.43,1.4095889803868298
1556178446215.0,5420.15,1.3979200331503259
1556179344635.0,5424.34,1.3944219815482188
1556180251480.0,5431.1,1.3976538454348946
1556181157444.0,5417.44,1.4110703668514109
1556182052783.0,5427.09,1.402985302280911
1556182965236.0,5427.99,1.396927093407714
1556183871078.0,5426.91,1.4063395143817254
1556184740290.0,5419.96,1.4098235960941115
1556185669873.0,5392.79,1.4430033015981707
1556186610628.0,5411.81,1.4228109003488922
1556187507903.0,5421.88,1.4106308048784755
1556188377755.0,5438.38,1.3925392793845834
1556189259879.0,5447.82,1.393053482287706
1556190163944.0,5445.08,1.3953961603481178
1556191071496.0,5455.01,1.3784354926709976
1556191963297.0,5440.0,1.3956791588376365
1556192853727.0,5442.11,1.3914016927833488
1556193763803.0,5447.37,1.390665248784586
1556194661865.0,5464.41,1.3845634096308963
1556195564265.0,5465.0,1.3831932463891656
1556196463795.0,5459.35,1.3853602642291503
1556197348751.0,5454.77,1.3890603036733922
1556198285061.0,5459.36,1.3917828778430128
1556199160333.0,5447.56,1.39224895155205
1556200083425.0,5451.02,1.3917392379692444
1556200994353.0,5455.24,1.3902035621855198
1556201897749.0,5460.59,1.3889683835185105
1556202763161.0,5446.36,1.3953522619207066
1556203692729.0,5441.92,1.4010022372311157
1556204577412.0,5456.33,1.3865171071811362
1556205530911.0,5449.46,1.3931451741775132
1556206358462.0,5463.4,1.371442220480194
1556207275019.0,5461.61,1.3713564822879771
1556208175611.0,5457.83,1.3655390454033836
1556209144251.0,5459.68,1.3599490014210087
1556209931739.0,5462.94,1.3503645222097103
1556210840391.0,5454.97,1.361857768968499
1556211742258.0,5469.98,1.3500949083360005
1556212681047.0,5480.0,1.3335316387912493
1556213538419.0,5490.01,1.3218461452887997
1556214435327.0,5492.33,1.323580661885792
1556215339864.0,5488.7,1.3245037554830255
1556216228210.0,5493.75,1.3237628154940357
1556217132641.0,5499.48,1.3233388058460207
1556218029592.0,5495.11,1.3370850149637465
1556218940410.0,5494.0,1.325569578024602
1556219837829.0,5499.21,1.3230307390162377
1556220750921.0,5513.42,1.2972127576934647
1556221636351.0,5491.94,1.3126000525634094
1556222566428.0,5487.79,1.3013020450197688
1556223449947.0,5488.64,1.304935675969215
1556224350543.0,5480.3,1.3069033953368565
1556225270943.0,5486.25,1.2936318894911392
1556226147388.0,5486.26,1.2949920443434133
1556227041018.0,5498.81,1.2906198979951504
1556227941090.0,5497.39,1.290152336619167
1556228843266.0,5476.21,1.3202214189567183
1556229737595.0,5447.91,1.3623848856203011
1556230637878.0,5388.78,1.3950351754241386
1556231540653.0,5151.0,1.608937674731097
1556232438776.0,5105.05,1.6406510543127297
1556233324328.0,5143.98,1.5821664890654619
1556234228101.0,5133.02,1.5959088907268957
1556235130134.0,5104.67,1.6300369491068734
1556236027048.0,5151.77,1.585485040703931
